user_synth,product_id_num,rate_num
36,5428192,3.0
36,5459505,5.0
36,5474062,4.0
36,5489050,4.25
36,5489603,4.0
36,5504831,5.0
36,5514284,4.0
36,5536401,4.0
36,5576867,4.0
36,5595568,4.0
36,5602437,5.0
36,5609823,2.0
36,5609854,5.0
36,5613674,4.0
36,5627826,5.0
36,5628151,5.0
36,5631333,4.0
36,5638405,5.0
36,5646440,5.0
36,5649706,3.5
36,5652602,5.0
36,5661981,5.0
36,5664135,4.0
36,5692722,4.0
36,5699771,5.0
36,5704673,2.0
36,5706108,4.0
36,5712200,2.0
36,5714286,4.0
36,5716527,5.0
36,5719224,4.0
36,5727533,2.0
36,5737923,5.0
36,5742383,4.6875
36,5749335,4.0
36,5756995,5.0
36,5761923,5.0
36,5762473,2.0
36,5762507,5.0
36,5764237,5.0
36,5776256,4.0
36,5786418,5.0
36,5792290,4.0
36,5793210,4.4
36,5794558,4.0
36,5794918,4.0
36,5848374,4.0
36,5855264,5.0
36,5860021,4.0
36,5861785,4.0
36,5869032,5.0
36,5881646,5.0
36,5886561,3.0
36,5898467,5.0
36,5905685,5.0
36,5921868,1.0
36,5924152,4.0
36,5929763,5.0
36,5930533,3.0
36,5931537,4.0
36,5963813,5.0
36,5993096,2.0
36,6016450,3.0
36,6039389,5.0
36,6053522,1.0
36,6054997,4.0
36,6081531,4.0
36,6082001,1.0
36,6088137,4.166666666666667
36,6091797,4.0
36,6147458,1.0
36,6150163,4.0
36,6161320,1.0
36,6170867,5.0
36,6173061,5.0
36,6197643,4.0
36,6198018,5.0
36,6205599,1.0
36,6215233,4.0
36,6224642,3.0
36,6246619,3.0
36,6251108,5.0
36,6251806,5.0
36,6256857,4.0
36,6256861,3.0
36,6263466,3.0
36,6267904,1.0
36,6284839,1.0
36,6287587,5.0
36,6315646,5.0
36,6316721,4.0
36,6329346,2.0
36,6330534,5.0
36,6333391,5.0
36,6365437,5.0
36,6367068,3.0
36,6367098,4.0
36,6368548,4.0
36,6371263,3.0
36,6377763,5.0
36,6391068,5.0
36,6394331,4.0
36,6398154,5.0
36,6414007,4.0
36,6445445,2.0
36,6446358,5.0
36,6446681,5.0
36,6460866,1.0
36,6469568,4.0
36,6471473,5.0
36,6477288,4.0
36,6491732,2.0
36,6499877,4.0
36,6500978,3.642857142857143
36,6502046,5.0
36,6505713,5.0
36,6506257,4.5
36,6507438,5.0
36,6519654,5.0
36,6522340,5.0
36,6529179,5.0
36,6530985,5.0
36,6543830,3.0
36,6548348,5.0
36,6564744,1.0
36,6576563,4.0
36,6580749,4.0
36,6580840,4.0
36,6599012,4.5
36,6602120,2.0
36,6613761,5.0
36,6619278,1.0
36,6631282,1.0
36,6649084,2.0
36,6681415,3.0
36,6696784,1.0
36,6716734,5.0
36,6720477,5.0
36,6725536,5.0
36,6733384,5.0
36,6742164,5.0
36,6745035,5.0
36,6757167,4.0
36,6767186,1.0
36,6768348,5.0
36,6773575,4.0
36,6785116,5.0
36,6795815,5.0
36,6799593,1.0
36,6811911,5.0
36,6814452,5.0
36,6817549,3.0
36,6829863,3.0
36,6829942,4.0
36,6831702,5.0
36,6845967,5.0
36,6846003,5.0
36,6849762,4.0
36,6850900,3.0
36,6872518,2.0
36,6874273,1.0
36,6895404,3.0
36,6902817,1.0
36,6910825,4.0
36,6911002,5.0
36,6935055,5.0
36,6951392,5.0
36,6965791,5.0
36,6974476,4.2
36,6989439,5.0
36,6990275,4.0
36,6991198,5.0
36,7000437,3.0
36,7005037,5.0
36,7025717,4.0
36,7033646,4.0
36,7043165,5.0
36,7096110,5.0
36,7105449,3.0
36,7108514,4.0
36,7110038,1.0
36,7110108,5.0
36,7111703,5.0
36,7117565,5.0
36,7134721,4.0
36,7134778,3.0
36,7134953,5.0
36,7153236,1.0
36,7153325,5.0
36,7155043,5.0
36,7160507,1.0
36,7165405,5.0
36,7170823,5.0
36,7204002,5.0
36,7205701,3.0
36,7210784,5.0
36,7238518,1.0
36,7239222,1.0
36,7240075,5.0
36,7241177,5.0
36,7244230,5.0
36,7271664,4.5
36,7275351,4.0
36,7282330,5.0
36,7291752,4.0
36,7301214,3.0
36,7309633,5.0
36,7318406,1.0
36,7335233,5.0
36,7339977,4.0
36,7353798,3.0
36,7360525,4.0
36,7365311,3.0
36,7365421,4.0
36,7369099,4.166666666666667
36,7371331,4.375
36,7375040,4.0
36,7375522,5.0
36,7375937,5.0
36,7376609,1.0
36,7381038,4.0
36,7381390,5.0
36,7382144,5.0
36,7385186,4.0
36,7397424,2.0
36,7402509,1.0
36,7406782,5.0
36,7409098,3.0
36,7427571,5.0
36,7431221,4.0
36,7435113,3.0
36,7435413,4.0
36,7437730,3.7
36,7438049,4.0
36,7444423,2.0
36,7445666,4.0
36,7453678,4.0
36,7460475,5.0
36,7460914,5.0
36,7469294,4.0
36,7476872,5.0
36,7483546,4.0
36,7485942,4.0
36,7486009,1.0
36,7493027,5.0
36,7499533,5.0
36,7518456,5.0
36,7520868,4.0
36,7530721,2.0
36,7531589,5.0
36,7554094,4.5
36,7554156,5.0
36,7555580,5.0
36,7581432,2.0
36,7584296,5.0
36,7587964,4.0
36,7589693,5.0
36,7596841,4.0
36,7608527,5.0
36,7617888,3.5
36,7620190,4.0
36,7637170,2.0
36,7637185,4.0
36,7637438,5.0
36,7653020,5.0
36,7658594,5.0
36,7664137,4.0
36,7684639,5.0
36,7693180,5.0
36,7734200,4.833333333333333
36,7747152,5.0
36,7747977,4.0
36,7749365,1.0
36,7758379,5.0
36,7785120,4.0
36,7790788,5.0
36,7797969,4.0
36,7800975,5.0
36,7826647,5.0
36,7841658,4.0
36,7854887,1.0
36,7858894,4.0
36,7860117,4.5
36,7875804,5.0
36,7881147,1.0
36,7884858,3.0
36,7885586,1.0
36,7894981,3.0
36,7902319,1.0
36,7904863,4.0
36,7906257,4.0
36,7931894,3.0
36,7932210,3.0
36,7935618,5.0
36,7936100,5.0
36,7936715,3.0
36,7940256,4.0
36,7942687,5.0
36,7954403,4.0
36,7959753,3.0
36,7959806,4.0
36,7977204,5.0
36,7995849,4.0
36,7996263,3.0
36,7999221,5.0
36,8013064,5.0
36,8023706,5.0
36,8026601,5.0
36,8028880,5.0
36,8031396,5.0
36,8059378,4.0
36,8068056,1.0
36,8093619,5.0
36,8099098,5.0
36,8104951,5.0
36,8105586,3.0
36,8121623,5.0
36,8129894,5.0
36,8138064,4.0
36,8138518,5.0
36,8138892,3.0
36,8146789,1.0
36,8152037,5.0
36,8161200,3.0
36,8161751,5.0
36,8167867,3.0
36,8174971,5.0
36,8179847,4.0
36,8184476,2.0
36,8191503,2.0
36,8194346,3.0
36,8274258,5.0
36,8276156,2.0
36,8292039,2.0
36,8312867,5.0
36,8312982,5.0
36,8328693,4.0
36,8344429,5.0
36,8353458,5.0
36,8362452,4.0
36,8381549,4.0
36,8382168,5.0
36,8382389,3.0
36,8384267,5.0
36,8392141,3.0
36,8424843,4.0
36,8433364,5.0
36,8447815,5.0
36,8449185,4.0
36,8462816,5.0
36,8495184,5.0
36,8495635,5.0
36,8504449,3.0
36,8510981,5.0
36,8511220,5.0
36,8528523,2.0
36,8549227,5.0
36,8581365,5.0
36,8582756,1.0
36,8591846,4.0
36,8612861,3.0
36,8651756,5.0
36,8654544,5.0
36,8659079,1.0
36,8665418,5.0
36,8669513,5.0
36,8684480,4.0
36,8687955,5.0
36,8733311,3.0
36,8738526,5.0
36,8753791,3.0
36,8756997,4.0
36,8768865,4.0
36,8770932,3.0
36,8778927,5.0
36,8812765,2.0
36,8813542,5.0
36,8841668,3.0
36,8849433,5.0
36,8860946,5.0
36,8863209,4.0
36,8863286,5.0
36,8882388,4.0
36,8885216,4.0
36,8887075,5.0
36,8896063,4.0
36,8908989,2.0
36,8909295,5.0
36,8909349,3.5
36,8965320,5.0
36,8968303,3.0
36,8978703,4.0
36,9011273,5.0
36,9057338,1.0
36,9086418,4.0
36,9095524,3.0
36,9100140,5.0
36,9103709,1.0
36,9105523,3.0
36,9110059,4.0
36,9110065,1.0
36,9154841,4.0
36,9177229,3.857142857142857
36,9183295,3.0
36,9201297,5.0
36,9207036,5.0
36,9213508,5.0
36,9216091,4.833333333333333
36,9254116,5.0
36,9286438,4.0
36,9380226,4.0
36,9383543,1.0
36,9394670,4.0
36,9396451,4.0
36,9396912,5.0
36,9397443,5.0
36,9410384,5.0
36,9436453,4.0
36,9459003,5.0
36,9470896,5.0
36,9505532,5.0
36,9514141,5.0
36,9514462,3.0
36,9526699,2.0
36,9545380,3.0
36,9545553,5.0
36,9545627,5.0
36,9545663,4.0
36,9545700,3.0
36,9550149,5.0
36,9552482,5.0
36,9556505,1.0
36,9557523,5.0
36,9564366,5.0
36,9567539,5.0
36,9568128,5.0
36,9587186,2.0
36,9610265,4.0
36,9630831,5.0
36,9631560,5.0
36,9635006,3.0
36,9653245,1.0
36,9661982,4.0
36,9684166,5.0
36,9692332,4.0
36,9700139,4.0
36,9718165,4.0
36,9744199,5.0
36,9746030,3.0
36,9748794,4.0
36,9757244,2.0
36,9761576,4.0
36,9767313,5.0
36,9768848,1.0
36,9790954,5.0
36,9805484,3.0
36,9805554,5.0
36,9808193,5.0
36,9834238,2.0
36,9836954,5.0
36,9915644,5.0
36,9924667,5.0
36,9935248,2.0
36,9936134,5.0
36,9940397,1.0
36,9942378,4.0
36,9951064,3.0
36,9982904,5.0
36,9995459,5.0
36,10013601,1.0
36,10013648,1.0
36,10023727,1.0
36,10023819,3.5
36,10025133,3.0
36,10044287,5.0
36,10046607,3.0
36,10072540,4.0
36,10077710,4.0
36,10078773,3.0
36,10083031,4.0
36,10094983,4.0
36,10113083,1.0
36,10121619,1.0
36,10149023,5.0
36,10230182,5.0
36,10236143,3.0
36,10236397,5.0
36,10245032,4.0
36,10262781,3.0
36,10264825,5.0
36,10264826,1.0
36,10328523,5.0
36,10332436,3.0
36,10374129,5.0
36,10376669,5.0
36,10404616,5.0
36,10437069,1.0
36,10467753,4.0
36,10479648,3.0
36,10482753,5.0
36,10499146,3.0
36,10500838,4.0
36,10520571,1.0
36,10520733,5.0
36,10546389,4.5
36,10554756,5.0
36,10596627,1.0
36,10619897,5.0
36,10626987,5.0
36,10627822,1.0
36,10648431,4.0
36,10660122,4.0
36,10709530,4.0
36,10721466,4.0
36,10722796,1.0
36,10752697,5.0
36,10754128,1.0
36,10816732,3.0
36,10822904,4.0
36,10824351,4.0
36,10824466,4.0
36,10824946,5.0
36,10824968,4.0
36,10824999,4.0
36,10830134,4.0
36,10841325,1.0
36,10842841,3.5
36,10880901,5.0
36,10895000,1.0
36,10898118,5.0
36,10942328,1.0
36,11106349,2.0
36,11128302,1.0
36,11151412,5.0
36,11197587,4.0
36,11203663,5.0
36,11242581,3.0
36,11403677,5.0
36,11435290,5.0
36,11456818,5.0
36,11465738,5.0
36,11470142,1.0
36,11477594,4.0
36,11512488,5.0
36,11539051,5.0
36,11542671,5.0
36,11548107,3.0
36,11602682,5.0
36,11630937,3.5
36,11693258,3.0
36,11711675,4.0
36,11768900,4.5
36,11771651,5.0
36,11771711,3.0
36,11771766,5.0
36,11788028,4.0
36,11799004,5.0
36,11943769,3.0
36,11988705,3.5
36,11990543,4.0
36,12052248,3.0
36,12094159,4.0
36,12096837,3.0
36,12110924,4.0
36,12110934,5.0
36,12110943,3.0
36,12180414,5.0
36,12295483,5.0
36,12423317,4.0
36,12423359,3.0
36,12435648,4.0
37,5749122,4.0
38,7626372,5.0
39,4446721,3.0
40,9514462,3.0
41,4833434,5.0
42,88434,1.0
43,3621661,5.0
44,8138892,3.0
45,1867606,1.0
46,4801681,1.0
47,2267355,5.0
47,4144086,4.6
47,6764356,4.0
48,8386975,5.0
49,5611227,5.0
50,11285671,4.0
51,1802740,4.0
52,81145,4.0
52,88405,5.0
52,174839,2.5
52,441246,3.0
52,853680,3.0
52,1143999,4.0
52,1446250,4.5
52,1491195,3.0
52,1553512,4.0
52,1607556,4.0
52,1681358,4.333333333333333
52,1718021,4.0
52,1829830,4.0
52,1941586,5.0
52,2026638,5.0
52,2054676,5.0
52,2487394,4.0
52,2897961,5.0
52,3085949,4.0
52,3583107,5.0
52,3632457,4.0
52,3716874,3.0
52,3910339,3.5
52,3974082,3.0
52,4594898,4.0
52,4738932,3.0
52,5181475,5.0
52,5271912,4.0
52,5785493,4.0
52,6081418,5.0
52,6616892,5.0
52,6745366,5.0
52,7894981,5.0
52,7936100,3.0
52,7960089,4.0
52,8344429,5.0
52,8738719,5.0
52,8947660,4.0
52,8955245,3.0
52,9545646,4.0
52,9788820,4.0
52,9942378,3.0
52,11357144,4.0
52,11695082,5.0
53,8328426,5.0
54,1140221,2.75
55,2563270,5.0
56,239480,4.0
56,2267355,4.0
56,2906633,4.0
56,2926648,5.0
56,3022312,5.0
56,3069800,4.0
56,5271912,2.0
56,6974476,5.0
56,6998202,5.0
56,7358580,4.0
56,7369099,3.0
56,7371998,4.0
56,7734200,3.0
56,8474658,3.0
56,9012307,4.0
56,9704202,5.0
57,81145,4.0
57,417967,5.0
57,546773,5.0
57,596306,5.0
57,708283,4.0
57,772972,5.0
57,1053932,5.0
57,1559699,5.0
57,1808376,5.0
57,1937069,5.0
57,2897420,5.0
57,2940955,5.0
57,3069800,5.0
57,3657925,5.0
57,3943025,5.0
57,4121013,5.0
57,4235165,5.0
57,4261249,5.0
57,4277537,5.0
57,5271912,5.0
57,5793210,5.0
57,6081925,5.0
57,6764356,5.0
57,6887360,5.0
57,7369099,5.0
57,7734200,5.0
57,8087852,4.0
57,8728411,4.0
57,9381670,4.0
57,9397443,5.0
58,97242,5.0
58,125299,4.5
58,633972,5.0
58,3058921,5.0
58,3069800,5.0
58,3955633,5.0
58,4164738,5.0
58,6974476,5.0
58,7068673,5.0
58,7884858,5.0
58,8416389,5.0
58,8669513,4.0
58,9177229,5.0
59,1489863,3.0
60,928731,5.0
61,2884542,4.0
62,1484311,5.0
63,7100093,2.0
64,1910334,2.0
65,5726144,2.0
65,7415918,5.0
66,10824883,3.0
67,125299,4.0
67,545030,4.0
67,734659,5.0
67,1112552,4.0
67,1848445,5.0
67,2149475,4.0
67,2407661,4.0
67,2882254,4.0
67,3178825,4.0
67,3967585,4.0
67,5793210,4.0
67,5925101,4.0
67,7185166,4.0
67,10479648,3.0
68,1541708,3.0
68,1548789,3.0
68,5102930,3.0
69,2579637,5.0
70,2940955,4.0
71,3058921,5.0
72,493336,2.0
72,708283,5.0
72,1571053,3.0
72,4140564,5.0
72,7016851,4.0
72,7932210,3.0
73,2536578,5.0
73,9803588,4.0
73,10467753,4.0
74,1018109,3.0
75,881032,4.0
76,4157381,1.0
77,2483241,5.0
78,125299,4.0
78,5154179,4.0
78,6717207,5.0
79,5217742,0.2
80,1518235,4.0
81,140301,5.0
81,6524513,4.0
82,3054427,5.0
83,9584833,1.0
84,2401290,3.0
86,239480,5.0
87,1808376,5.0
88,7358580,5.0
89,73191,4.0
89,4856582,5.0
90,3289979,5.0
91,708283,4.0
92,7568235,4.0
93,5490915,5.0
94,1681358,3.0
94,2416275,4.0
94,10257809,5.0
95,302728,3.25
96,8929726,5.0
97,2714255,4.0
98,479854,4.35
99,7734200,4.0
